thr,sens,spec,ppv,f1,youden,tp,fp
0.005143627990037203,0.7926829268292683,0.542,0.22108843537414966,0.34574468085106386,0.33468292682926837,65,229
0.005151048768311739,0.7926829268292683,0.544,0.22184300341296928,0.3466666666666667,0.33668292682926837,65,228
0.005151686724275351,0.7926829268292683,0.546,0.2226027397260274,0.34759358288770054,0.33868292682926837,65,227
0.005158524494618177,0.7926829268292683,0.548,0.22336769759450173,0.3485254691689008,0.3406829268292684,65,226
0.005168687552213669,0.7926829268292683,0.55,0.22413793103448276,0.34946236559139787,0.3426829268292684,65,225
0.0051876576617360115,0.7926829268292683,0.552,0.22491349480968859,0.3504043126684636,0.3446829268292684,65,224
0.005209476221352816,0.7926829268292683,0.554,0.22569444444444445,0.35135135135135137,0.3466829268292684,65,223
0.005229432135820389,0.7926829268292683,0.556,0.2264808362369338,0.3523035230352303,0.3486829268292684,65,222
0.005241975653916597,0.7926829268292683,0.558,0.22727272727272727,0.3532608695652174,0.3506829268292684,65,221
0.005246797110885382,0.7926829268292683,0.56,0.22807017543859648,0.3542234332425068,0.3526829268292684,65,220
0.005256507080048323,0.7926829268292683,0.562,0.22887323943661972,0.3551912568306011,0.3546829268292684,65,219
0.0052596647292375565,0.7926829268292683,0.564,0.22968197879858657,0.3561643835616438,0.35668292682926817,65,218
0.00525984400883317,0.7926829268292683,0.566,0.23049645390070922,0.35714285714285715,0.3586829268292684,65,217
0.005271445959806442,0.7926829268292683,0.568,0.2313167259786477,0.3581267217630854,0.36068292682926817,65,216
0.005275880452245474,0.7926829268292683,0.57,0.23214285714285715,0.35911602209944754,0.3626829268292684,65,215
0.005279595497995615,0.7926829268292683,0.572,0.23297491039426524,0.3601108033240997,0.3646829268292682,65,214
0.005317637696862221,0.7804878048780488,0.572,0.2302158273381295,0.35555555555555557,0.35248780487804865,64,214
0.005319226533174515,0.7804878048780488,0.574,0.23104693140794225,0.3565459610027855,0.3544878048780489,64,213
0.005323507357388735,0.7682926829268293,0.574,0.22826086956521738,0.35195530726256985,0.34229268292682935,63,213
0.005382627248764038,0.7682926829268293,0.576,0.2290909090909091,0.35294117647058826,0.34429268292682913,63,212
0.0053909760899841785,0.7682926829268293,0.578,0.22992700729927007,0.3539325842696629,0.34629268292682935,63,211
0.005399601999670267,0.7682926829268293,0.58,0.23076923076923078,0.35492957746478876,0.34829268292682913,63,210
0.00541197182610631,0.7682926829268293,0.582,0.23161764705882354,0.3559322033898305,0.35029268292682936,63,209
0.005459913983941078,0.7682926829268293,0.584,0.23247232472324722,0.35694050991501414,0.35229268292682914,63,208
0.00546940416097641,0.7682926829268293,0.586,0.23333333333333334,0.35795454545454547,0.35429268292682936,63,207
0.005493060685694218,0.7560975609756098,0.586,0.23048327137546468,0.35327635327635326,0.34209756097560984,62,207
0.0055121928453445435,0.7560975609756098,0.588,0.23134328358208955,0.35428571428571426,0.3440975609756096,62,206
0.005514655262231827,0.7560975609756098,0.59,0.23220973782771537,0.3553008595988539,0.34609756097560984,62,205
0.00552373519167304,0.7560975609756098,0.592,0.23308270676691728,0.3563218390804598,0.3480975609756096,62,204
0.005527861882001162,0.7560975609756098,0.594,0.2339622641509434,0.3573487031700288,0.35009756097560985,62,203
0.005528617184609175,0.7560975609756098,0.596,0.23484848484848486,0.3583815028901734,0.3520975609756096,62,202
0.005529602523893118,0.7560975609756098,0.598,0.23574144486692014,0.35942028985507246,0.35409756097560985,62,201
0.005538813769817352,0.7560975609756098,0.6,0.2366412213740458,0.36046511627906974,0.35609756097560963,62,200
0.005544077139347792,0.7560975609756098,0.602,0.23754789272030652,0.36151603498542273,0.35809756097560985,62,199
0.0055502853356301785,0.7560975609756098,0.604,0.23846153846153847,0.36257309941520466,0.36009756097560963,62,198
0.005566603038460016,0.7560975609756098,0.606,0.23938223938223938,0.36363636363636365,0.36209756097560986,62,197
0.005577684845775366,0.7560975609756098,0.608,0.24031007751937986,0.36470588235294116,0.36409756097560964,62,196
0.005579755641520023,0.7560975609756098,0.61,0.24124513618677043,0.36578171091445427,0.36609756097560986,62,195
0.005587698891758919,0.7560975609756098,0.612,0.2421875,0.3668639053254438,0.36809756097560964,62,194
0.005627094302326441,0.7560975609756098,0.614,0.24313725490196078,0.36795252225519287,0.37009756097560986,62,193
0.0056474353186786175,0.7560975609756098,0.616,0.2440944881889764,0.36904761904761907,0.37209756097560964,62,192
0.005657391157001257,0.7560975609756098,0.618,0.2450592885375494,0.3701492537313433,0.37409756097560987,62,191
0.005658652633428574,0.7560975609756098,0.62,0.24603174603174602,0.3712574850299401,0.37609756097560965,62,190
0.0056679993867874146,0.7560975609756098,0.622,0.24701195219123506,0.37237237237237236,0.37809756097560987,62,189
0.005698653403669596,0.7560975609756098,0.624,0.248,0.37349397590361444,0.38009756097560965,62,188
0.005711013916879892,0.7560975609756098,0.626,0.24899598393574296,0.37462235649546827,0.3820975609756099,62,187
0.005718147847801447,0.7560975609756098,0.628,0.25,0.37575757575757573,0.38409756097560965,62,186
